Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2020,OCT,STATE,50,6,TOTAL,12109000
2020,OCT,STATE,55,6,TOTAL,296382000
2020,SEP,STATE,6,6,TOTAL,193163000
2020,SEP,STATE,16,6,TOTAL,87104000
2020,SEP,STATE,17,6,TOTAL,5025000
2020,SEP,STATE,19,6,TOTAL,30622000
2020,SEP,STATE,27,6,TOTAL,58039000
2020,SEP,STATE,34,6,TOTAL,5570000
2020,SEP,STATE,35,6,TOTAL,79599000
2020,SEP,STATE,36,6,TOTAL,72808000
2020,SEP,STATE,39,6,TOTAL,21174000
2020,SEP,STATE,,6,TOTAL,215503000
2020,SEP,STATE,42,6,TOTAL,38929000
2020,SEP,STATE,50,6,TOTAL,12076000
2020,SEP,STATE,55,6,TOTAL,283615000
2020,YEAR,STATE,6,6,TOTAL,2434870000
2020,YEAR,STATE,16,6,TOTAL,1014224000
2020,YEAR,STATE,17,6,TOTAL,62355000
2020,YEAR,STATE,19,6,TOTAL,355222000
2020,YEAR,STATE,27,6,TOTAL,741743000
2020,YEAR,STATE,34,6,TOTAL,61189000
2020,YEAR,STATE,35,6,TOTAL,962449000
2020,YEAR,STATE,36,6,TOTAL,858884000
2020,YEAR,STATE,39,6,TOTAL,245118000
2020,YEAR,STATE,,6,TOTAL,2533667000
2020,YEAR,STATE,42,6,TOTAL,435837000
2020,YEAR,STATE,50,6,TOTAL,144462000
2020,YEAR,STATE,55,6,TOTAL,3389620000
2019,APR,STATE,6,6,TOTAL,212169000
2019,APR,STATE,16,6,TOTAL,83842000
2019,APR,STATE,17,6,TOTAL,6934000
2019,APR,STATE,19,6,TOTAL,26244000
2019,APR,STATE,27,6,TOTAL,59391000
2019,APR,STATE,34,6,TOTAL,4641000
2019,APR,STATE,35,6,TOTAL,79104000
2019,APR,STATE,36,6,TOTAL,68383000
2019,APR,STATE,39,6,TOTAL,18750000
2019,APR,STATE,41,6,TOTAL,17748000
2019,APR,STATE,,6,TOTAL,154383000
2019,APR,STATE,42,6,TOTAL,36199000
2019,APR,STATE,46,6,TOTAL,25542000
2019,APR,STATE,50,6,TOTAL,11900000
2019,APR,STATE,55,6,TOTAL,279544000
2019,AUG,STATE,6,6,TOTAL,212668000
2019,AUG,STATE,16,6,TOTAL,88378000
2019,AUG,STATE,17,6,TOTAL,6798000
2019,AUG,STATE,19,6,TOTAL,27580000
2019,AUG,STATE,27,6,TOTAL,60178000
2019,AUG,STATE,34,6,TOTAL,4518000
2019,AUG,STATE,35,6,TOTAL,90535000
2019,AUG,STATE,36,6,TOTAL,70336000
2019,AUG,STATE,39,6,TOTAL,19426000
2019,AUG,STATE,41,6,TOTAL,17207000
2019,AUG,STATE,,6,TOTAL,157281000
2019,AUG,STATE,42,6,TOTAL,35148000
2019,AUG,STATE,46,6,TOTAL,30127000
2019,AUG,STATE,50,6,TOTAL,12547000
2019,AUG,STATE,55,6,TOTAL,280769000
2019,DEC,STATE,6,6,TOTAL,217513000
2019,DEC,STATE,16,6,TOTAL,88847000
2019,DEC,STATE,17,6,TOTAL,6849000
2019,DEC,STATE,19,6,TOTAL,29294000
2019,DEC,STATE,27,6,TOTAL,63351000
2019,DEC,STATE,34,6,TOTAL,5415000
2019,DEC,STATE,35,6,TOTAL,82565000
2019,DEC,STATE,36,6,TOTAL,68265000
2019,DEC,STATE,39,6,TOTAL,20526000
2019,DEC,STATE,41,6,TOTAL,18332000
2019,DEC,STATE,,6,TOTAL,159598000
2019,DEC,STATE,42,6,TOTAL,39484000
2019,DEC,STATE,46,6,TOTAL,33912000
2019,DEC,STATE,50,6,TOTAL,12540000
2019,DEC,STATE,55,6,TOTAL,276031000
2019,FEB,STATE,6,6,TOTAL,200301000
2019,FEB,STATE,16,6,TOTAL,71559000
2019,FEB,STATE,17,6,TOTAL,6433000
2019,FEB,STATE,19,6,TOTAL,26923000
2019,FEB,STATE,27,6,TOTAL,56830000
2019,FEB,STATE,34,6,TOTAL,3806000
2019,FEB,STATE,35,6,TOTAL,71203000
2019,FEB,STATE,36,6,TOTAL,61492000
2019,FEB,STATE,39,6,TOTAL,16358000
2019,FEB,STATE,41,6,TOTAL,16158000
2019,FEB,STATE,,6,TOTAL,147257000
2019,FEB,STATE,42,6,TOTAL,30732000
2019,FEB,STATE,46,6,TOTAL,22697000
2019,FEB,STATE,50,6,TOTAL,11102000
2019,FEB,STATE,55,6,TOTAL,260752000
2019,JAN,STATE,6,6,TOTAL,213585000
2019,JAN,STATE,16,6,TOTAL,86686000
2019,JAN,STATE,17,6,TOTAL,6803000
2019,JAN,STATE,19,6,TOTAL,29106000
2019,JAN,STATE,27,6,TOTAL,65282000
2019,JAN,STATE,34,6,TOTAL,5483000
2019,JAN,STATE,35,6,TOTAL,79984000
2019,JAN,STATE,36,6,TOTAL,72499000
2019,JAN,STATE,39,6,TOTAL,18154000
2019,JAN,STATE,41,6,TOTAL,18121000
2019,JAN,STATE,,6,TOTAL,160430000
2019,JAN,STATE,42,6,TOTAL,38027000
2019,JAN,STATE,46,6,TOTAL,26895000
2019,JAN,STATE,50,6,TOTAL,12840000
2019,JAN,STATE,55,6,TOTAL,282873000
2019,JUL,STATE,6,6,TOTAL,210588000
2019,JUL,STATE,16,6,TOTAL,87086000
2019,JUL,STATE,17,6,TOTAL,6699000
2019,JUL,STATE,19,6,TOTAL,26419000
2019,JUL,STATE,27,6,TOTAL,60482000
2019,JUL,STATE,34,6,TOTAL,4668000
2019,JUL,STATE,35,6,TOTAL,76696000
2019,JUL,STATE,36,6,TOTAL,71941000
2019,JUL,STATE,39,6,TOTAL,19033000
2019,JUL,STATE,41,6,TOTAL,17479000
2019,JUL,STATE,,6,TOTAL,152397000
2019,JUL,STATE,42,6,TOTAL,36173000
2019,JUL,STATE,46,6,TOTAL,28966000
2019,JUL,STATE,50,6,TOTAL,11681000
2019,JUL,STATE,55,6,TOTAL,277305000
2019,JUN,STATE,6,6,TOTAL,205335000
2019,JUN,STATE,16,6,TOTAL,86081000
2019,JUN,STATE,17,6,TOTAL,7070000
2019,JUN,STATE,19,6,TOTAL,26361000
2019,JUN,STATE,27,6,TOTAL,61203000
2019,JUN,STATE,34,6,TOTAL,3994000
2019,JUN,STATE,35,6,TOTAL,76984000
2019,JUN,STATE,36,6,TOTAL,65738000
2019,JUN,STATE,39,6,TOTAL,18170000
2019,JUN,STATE,41,6,TOTAL,17212000
2019,JUN,STATE,,6,TOTAL,147642000
2019,JUN,STATE,42,6,TOTAL,34610000
2019,JUN,STATE,46,6,TOTAL,28764000
2019,JUN,STATE,50,6,TOTAL,11373000
2019,JUN,STATE,55,6,TOTAL,278723000
2019,MAR,STATE,6,6,TOTAL,215492000
2019,MAR,STATE,16,6,TOTAL,89724000
2019,MAR,STATE,17,6,TOTAL,6323000
2019,MAR,STATE,19,6,TOTAL,28733000
2019,MAR,STATE,27,6,TOTAL,62679000
2019,MAR,STATE,34,6,TOTAL,4892000
2019,MAR,STATE,35,6,TOTAL,79426000
2019,MAR,STATE,36,6,TOTAL,72306000
2019,MAR,STATE,39,6,TOTAL,18958000
2019,MAR,STATE,41,6,TOTAL,18196000
2019,MAR,STATE,,6,TOTAL,156584000
2019,MAR,STATE,42,6,TOTAL,38520000
2019,MAR,STATE,46,6,TOTAL,25076000
2019,MAR,STATE,50,6,TOTAL,12255000
2019,MAR,STATE,55,6,TOTAL,292820000
2019,MAY,STATE,6,6,TOTAL,217943000
2019,MAY,STATE,16,6,TOTAL,78308000
2019,MAY,STATE,17,6,TOTAL,7102000
2019,MAY,STATE,19,6,TOTAL,27946000
2019,MAY,STATE,27,6,TOTAL,64284000
2019,MAY,STATE,34,6,TOTAL,4348000
2019,MAY,STATE,35,6,TOTAL,81835000
2019,MAY,STATE,36,6,TOTAL,67010000
2019,MAY,STATE,39,6,TOTAL,19486000
2019,MAY,STATE,41,6,TOTAL,17999000
2019,MAY,STATE,,6,TOTAL,158792000
2019,MAY,STATE,42,6,TOTAL,35104000
2019,MAY,STATE,46,6,TOTAL,27539000
2019,MAY,STATE,50,6,TOTAL,12349000
2019,MAY,STATE,55,6,TOTAL,285562000
2019,NOV,STATE,6,6,TOTAL,217552000
2019,NOV,STATE,16,6,TOTAL,77093000
2019,NOV,STATE,17,6,TOTAL,6131000
2019,NOV,STATE,19,6,TOTAL,28671000
2019,NOV,STATE,27,6,TOTAL,58324000
2019,NOV,STATE,34,6,TOTAL,5271000
2019,NOV,STATE,35,6,TOTAL,80443000
2019,NOV,STATE,36,6,TOTAL,69450000
2019,NOV,STATE,39,6,TOTAL,19014000
2019,NOV,STATE,41,6,TOTAL,16955000
2019,NOV,STATE,,6,TOTAL,154137000
2019,NOV,STATE,42,6,TOTAL,35382000
2019,NOV,STATE,46,6,TOTAL,33044000
2019,NOV,STATE,50,6,TOTAL,12385000
2019,NOV,STATE,55,6,TOTAL,279330000
2019,OCT,STATE,6,6,TOTAL,215850000
2019,OCT,STATE,16,6,TOTAL,86836000
2019,OCT,STATE,17,6,TOTAL,7033000
2019,OCT,STATE,19,6,TOTAL,29564000
2019,OCT,STATE,27,6,TOTAL,60373000
2019,OCT,STATE,34,6,TOTAL,5737000
2019,OCT,STATE,35,6,TOTAL,81107000
2019,OCT,STATE,36,6,TOTAL,73403000
2019,OCT,STATE,39,6,TOTAL,20185000
2019,OCT,STATE,41,6,TOTAL,18234000
2019,OCT,STATE,,6,TOTAL,166223000
2019,OCT,STATE,42,6,TOTAL,38319000
2019,OCT,STATE,46,6,TOTAL,34521000
2019,OCT,STATE,50,6,TOTAL,12291000
2019,OCT,STATE,55,6,TOTAL,288274000
2019,SEP,STATE,6,6,TOTAL,203831000
2019,SEP,STATE,16,6,TOTAL,83626000
2019,SEP,STATE,17,6,TOTAL,6269000
2019,SEP,STATE,19,6,TOTAL,27091000
2019,SEP,STATE,27,6,TOTAL,58035000
2019,SEP,STATE,34,6,TOTAL,5032000
2019,SEP,STATE,35,6,TOTAL,76619000
2019,SEP,STATE,36,6,TOTAL,71128000
2019,SEP,STATE,39,6,TOTAL,18751000
2019,SEP,STATE,41,6,TOTAL,17502000
2019,SEP,STATE,,6,TOTAL,155170000
2019,SEP,STATE,42,6,TOTAL,34489000
2019,SEP,STATE,46,6,TOTAL,30592000
2019,SEP,STATE,50,6,TOTAL,11888000
2019,SEP,STATE,55,6,TOTAL,280504000
2019,YEAR,STATE,6,6,TOTAL,2542827000
2019,YEAR,STATE,16,6,TOTAL,1008066000
2019,YEAR,STATE,17,6,TOTAL,80444000
2019,YEAR,STATE,19,6,TOTAL,333932000
2019,YEAR,STATE,27,6,TOTAL,730412000
2019,YEAR,STATE,34,6,TOTAL,57805000
2019,YEAR,STATE,35,6,TOTAL,956501000
2019,YEAR,STATE,36,6,TOTAL,831951000
2019,YEAR,STATE,39,6,TOTAL,226811000
2019,YEAR,STATE,41,6,TOTAL,211143000
2019,YEAR,STATE,,6,TOTAL,1869894000
2019,YEAR,STATE,42,6,TOTAL,432187000
2019,YEAR,STATE,46,6,TOTAL,347675000
2019,YEAR,STATE,50,6,TOTAL,145151000
2019,YEAR,STATE,55,6,TOTAL,3362487000
2018,APR,STATE,6,6,TOTAL,210797000
2018,APR,STATE,16,6,TOTAL,85569000
2018,APR,STATE,17,6,TOTAL,6773000
2018,APR,STATE,19,6,TOTAL,24042000
2018,APR,STATE,27,6,TOTAL,61934000
2018,APR,STATE,34,6,TOTAL,5704000
2018,APR,STATE,35,6,TOTAL,74639000
2018,APR,STATE,36,6,TOTAL,64031000
2018,APR,STATE,39,6,TOTAL,19100000
2018,APR,STATE,41,6,TOTAL,17672000
2018,APR,STATE,,6,TOTAL,151721000
2018,APR,STATE,42,6,TOTAL,35341000
2018,APR,STATE,46,6,TOTAL,24009000
2018,APR,STATE,50,6,TOTAL,12432000
2018,APR,STATE,55,6,TOTAL,285364000
2018,AUG,STATE,6,6,TOTAL,211649000
2018,AUG,STATE,16,6,TOTAL,76758000
2018,AUG,STATE,17,6,TOTAL,6823000
2018,AUG,STATE,19,6,TOTAL,25373000
2018,AUG,STATE,27,6,TOTAL,61254000
2018,AUG,STATE,34,6,TOTAL,4849000
2018,AUG,STATE,35,6,TOTAL,75321000
2018,AUG,STATE,36,6,TOTAL,69785000
2018,AUG,STATE,39,6,TOTAL,21564000
2018,AUG,STATE,41,6,TOTAL,17338000
2018,AUG,STATE,,6,TOTAL,158779000
2018,AUG,STATE,42,6,TOTAL,36713000
2018,AUG,STATE,46,6,TOTAL,24240000
2018,AUG,STATE,50,6,TOTAL,11412000
2018,AUG,STATE,55,6,TOTAL,284875000
2018,DEC,STATE,6,6,TOTAL,221276000
2018,DEC,STATE,16,6,TOTAL,85176000
2018,DEC,STATE,17,6,TOTAL,7305000
2018,DEC,STATE,19,6,TOTAL,26039000
2018,DEC,STATE,27,6,TOTAL,65561000
2018,DEC,STATE,34,6,TOTAL,4999000
2018,DEC,STATE,35,6,TOTAL,80165000
2018,DEC,STATE,36,6,TOTAL,64449000
2018,DEC,STATE,39,6,TOTAL,18127000
2018,DEC,STATE,41,6,TOTAL,18645000
2018,DEC,STATE,,6,TOTAL,164495000
2018,DEC,STATE,42,6,TOTAL,36808000
2018,DEC,STATE,46,6,TOTAL,25809000
2018,DEC,STATE,50,6,TOTAL,13518000
2018,DEC,STATE,55,6,TOTAL,279801000
2018,FEB,STATE,6,6,TOTAL,196875000
2018,FEB,STATE,16,6,TOTAL,72365000
2018,FEB,STATE,17,6,TOTAL,6279000
2018,FEB,STATE,19,6,TOTAL,21235000
2018,FEB,STATE,27,6,TOTAL,57565000
2018,FEB,STATE,34,6,TOTAL,8537000
2018,FEB,STATE,35,6,TOTAL,65346000
2018,FEB,STATE,36,6,TOTAL,64261000
2018,FEB,STATE,39,6,TOTAL,18840000
2018,FEB,STATE,41,6,TOTAL,15978000
2018,FEB,STATE,,6,TOTAL,141192000
2018,FEB,STATE,42,6,TOTAL,30808000
2018,FEB,STATE,46,6,TOTAL,23000000
2018,FEB,STATE,50,6,TOTAL,11561000
2018,FEB,STATE,55,6,TOTAL,263281000
2018,JAN,STATE,6,6,TOTAL,216796000
2018,JAN,STATE,16,6,TOTAL,85453000
2018,JAN,STATE,17,6,TOTAL,6204000
2018,JAN,STATE,19,6,TOTAL,22446000
2018,JAN,STATE,27,6,TOTAL,61872000
2018,JAN,STATE,34,6,TOTAL,9773000
2018,JAN,STATE,35,6,TOTAL,68294000
2018,JAN,STATE,36,6,TOTAL,72279000
2018,JAN,STATE,39,6,TOTAL,21067000
2018,JAN,STATE,41,6,TOTAL,17603000
2018,JAN,STATE,,6,TOTAL,159785000
2018,JAN,STATE,42,6,TOTAL,38195000
2018,JAN,STATE,46,6,TOTAL,25536000
2018,JAN,STATE,50,6,TOTAL,12384000
2018,JAN,STATE,55,6,TOTAL,285628000
2018,JUL,STATE,6,6,TOTAL,211193000
2018,JUL,STATE,16,6,TOTAL,85668000
2018,JUL,STATE,17,6,TOTAL,7026000
2018,JUL,STATE,19,6,TOTAL,25371000
2018,JUL,STATE,27,6,TOTAL,60888000
2018,JUL,STATE,34,6,TOTAL,4610000
2018,JUL,STATE,35,6,TOTAL,75204000
2018,JUL,STATE,36,6,TOTAL,69046000
2018,JUL,STATE,39,6,TOTAL,19563000
2018,JUL,STATE,41,6,TOTAL,17241000
2018,JUL,STATE,,6,TOTAL,152664000
2018,JUL,STATE,42,6,TOTAL,34338000
2018,JUL,STATE,46,6,TOTAL,23860000
2018,JUL,STATE,50,6,TOTAL,11760000
2018,JUL,STATE,55,6,TOTAL,288401000
2018,JUN,STATE,6,6,TOTAL,205022000
2018,JUN,STATE,16,6,TOTAL,83477000
2018,JUN,STATE,17,6,TOTAL,7048000
2018,JUN,STATE,19,6,TOTAL,25228000
2018,JUN,STATE,27,6,TOTAL,61663000
2018,JUN,STATE,34,6,TOTAL,4797000
2018,JUN,STATE,35,6,TOTAL,74222000
2018,JUN,STATE,36,6,TOTAL,65360000
2018,JUN,STATE,39,6,TOTAL,19299000
2018,JUN,STATE,41,6,TOTAL,16912000
2018,JUN,STATE,,6,TOTAL,150223000
2018,JUN,STATE,42,6,TOTAL,36453000
2018,JUN,STATE,46,6,TOTAL,23278000
2018,JUN,STATE,50,6,TOTAL,11845000
2018,JUN,STATE,55,6,TOTAL,280958000
2018,MAR,STATE,6,6,TOTAL,215761000
2018,MAR,STATE,16,6,TOTAL,86090000
2018,MAR,STATE,17,6,TOTAL,7510000
2018,MAR,STATE,19,6,TOTAL,24076000
2018,MAR,STATE,27,6,TOTAL,63394000
2018,MAR,STATE,34,6,TOTAL,9607000
2018,MAR,STATE,35,6,TOTAL,76279000
2018,MAR,STATE,36,6,TOTAL,68771000
2018,MAR,STATE,39,6,TOTAL,20198000
2018,MAR,STATE,41,6,TOTAL,17170000
2018,MAR,STATE,,6,TOTAL,153494000
2018,MAR,STATE,42,6,TOTAL,37122000
2018,MAR,STATE,46,6,TOTAL,25406000
2018,MAR,STATE,50,6,TOTAL,12089000
2018,MAR,STATE,55,6,TOTAL,295463000
2018,MAY,STATE,6,6,TOTAL,216878000
2018,MAY,STATE,16,6,TOTAL,77420000
2018,MAY,STATE,17,6,TOTAL,7206000
2018,MAY,STATE,19,6,TOTAL,26334000
2018,MAY,STATE,27,6,TOTAL,63641000
2018,MAY,STATE,34,6,TOTAL,4688000
2018,MAY,STATE,35,6,TOTAL,76553000
2018,MAY,STATE,36,6,TOTAL,59695000
2018,MAY,STATE,39,6,TOTAL,20277000
2018,MAY,STATE,41,6,TOTAL,17309000
2018,MAY,STATE,,6,TOTAL,153543000
2018,MAY,STATE,42,6,TOTAL,36551000
2018,MAY,STATE,46,6,TOTAL,24820000
2018,MAY,STATE,50,6,TOTAL,12477000
2018,MAY,STATE,55,6,TOTAL,287901000
2018,NOV,STATE,6,6,TOTAL,216196000
2018,NOV,STATE,16,6,TOTAL,77013000
2018,NOV,STATE,17,6,TOTAL,7175000
2018,NOV,STATE,19,6,TOTAL,24584000
2018,NOV,STATE,27,6,TOTAL,61257000
2018,NOV,STATE,34,6,TOTAL,4717000
2018,NOV,STATE,35,6,TOTAL,78942000
2018,NOV,STATE,36,6,TOTAL,68495000
2018,NOV,STATE,39,6,TOTAL,19445000
2018,NOV,STATE,41,6,TOTAL,18053000
2018,NOV,STATE,,6,TOTAL,160708000
2018,NOV,STATE,42,6,TOTAL,37143000
2018,NOV,STATE,46,6,TOTAL,25635000
2018,NOV,STATE,50,6,TOTAL,13054000
2018,NOV,STATE,55,6,TOTAL,283385000
2018,OCT,STATE,6,6,TOTAL,215533000
2018,OCT,STATE,16,6,TOTAL,91400000
2018,OCT,STATE,17,6,TOTAL,6121000
2018,OCT,STATE,19,6,TOTAL,27694000
2018,OCT,STATE,27,6,TOTAL,61834000
2018,OCT,STATE,34,6,TOTAL,5024000
2018,OCT,STATE,35,6,TOTAL,78858000
2018,OCT,STATE,36,6,TOTAL,73423000
2018,OCT,STATE,39,6,TOTAL,20979000
2018,OCT,STATE,41,6,TOTAL,18787000
2018,OCT,STATE,,6,TOTAL,169117000
2018,OCT,STATE,42,6,TOTAL,40248000
2018,OCT,STATE,46,6,TOTAL,24253000
2018,OCT,STATE,50,6,TOTAL,12083000
2018,OCT,STATE,55,6,TOTAL,308599000
2018,SEP,STATE,6,6,TOTAL,205392000
2018,SEP,STATE,16,6,TOTAL,84850000
2018,SEP,STATE,17,6,TOTAL,6818000
2018,SEP,STATE,19,6,TOTAL,23974000
2018,SEP,STATE,27,6,TOTAL,59738000
2018,SEP,STATE,34,6,TOTAL,4370000
2018,SEP,STATE,35,6,TOTAL,71958000
2018,SEP,STATE,36,6,TOTAL,62680000
2018,SEP,STATE,39,6,TOTAL,20808000
2018,SEP,STATE,41,6,TOTAL,17121000
2018,SEP,STATE,,6,TOTAL,151830000
2018,SEP,STATE,42,6,TOTAL,34028000
2018,SEP,STATE,46,6,TOTAL,23609000
2018,SEP,STATE,50,6,TOTAL,12327000
2018,SEP,STATE,55,6,TOTAL,279305000
2018,YEAR,STATE,6,6,TOTAL,2543368000
2018,YEAR,STATE,16,6,TOTAL,991239000
2018,YEAR,STATE,17,6,TOTAL,82288000
2018,YEAR,STATE,19,6,TOTAL,296396000
2018,YEAR,STATE,27,6,TOTAL,740601000
2018,YEAR,STATE,34,6,TOTAL,71675000
2018,YEAR,STATE,35,6,TOTAL,895781000
2018,YEAR,STATE,36,6,TOTAL,802275000
2018,YEAR,STATE,39,6,TOTAL,239267000
2018,YEAR,STATE,41,6,TOTAL,209829000
2018,YEAR,STATE,,6,TOTAL,1867551000
2018,YEAR,STATE,42,6,TOTAL,433748000
2018,YEAR,STATE,46,6,TOTAL,293455000
2018,YEAR,STATE,50,6,TOTAL,146942000
2018,YEAR,STATE,55,6,TOTAL,3422961000
2017,APR,STATE,6,6,TOTAL,210456000
2017,APR,STATE,16,6,TOTAL,89328000
2017,APR,STATE,17,6,TOTAL,6533000
2017,APR,STATE,19,6,TOTAL,23168000
2017,APR,STATE,27,6,TOTAL,59844000
2017,APR,STATE,34,6,TOTAL,4877000
2017,APR,STATE,35,6,TOTAL,65179000
2017,APR,STATE,36,6,TOTAL,63160000
2017,APR,STATE,39,6,TOTAL,17869000
2017,APR,STATE,41,6,TOTAL,17155000
2017,APR,STATE,,6,TOTAL,149551000
2017,APR,STATE,42,6,TOTAL,34847000
2017,APR,STATE,46,6,TOTAL,23514000
2017,APR,STATE,50,6,TOTAL,11571000
2017,APR,STATE,55,6,TOTAL,280023000
2017,AUG,STATE,6,6,TOTAL,208681000
2017,AUG,STATE,16,6,TOTAL,71965000
2017,AUG,STATE,17,6,TOTAL,6591000
2017,AUG,STATE,19,6,TOTAL,21354000
2017,AUG,STATE,27,6,TOTAL,58706000
2017,AUG,STATE,34,6,TOTAL,4840000
2017,AUG,STATE,35,6,TOTAL,58697000
2017,AUG,STATE,36,6,TOTAL,72960000
2017,AUG,STATE,39,6,TOTAL,18205000
2017,AUG,STATE,41,6,TOTAL,16823000
2017,AUG,STATE,,6,TOTAL,152061000
2017,AUG,STATE,42,6,TOTAL,34392000
2017,AUG,STATE,46,6,TOTAL,24142000
2017,AUG,STATE,50,6,TOTAL,12062000
2017,AUG,STATE,55,6,TOTAL,283861000
2017,DEC,STATE,6,6,TOTAL,217440000
2017,DEC,STATE,16,6,TOTAL,84754000
2017,DEC,STATE,17,6,TOTAL,7279000
2017,DEC,STATE,19,6,TOTAL,21180000
2017,DEC,STATE,27,6,TOTAL,62859000
2017,DEC,STATE,34,6,TOTAL,5292000
2017,DEC,STATE,35,6,TOTAL,66229000
2017,DEC,STATE,36,6,TOTAL,73155000
2017,DEC,STATE,39,6,TOTAL,20110000
2017,DEC,STATE,41,6,TOTAL,17835000
2017,DEC,STATE,,6,TOTAL,159497000
2017,DEC,STATE,42,6,TOTAL,36824000
2017,DEC,STATE,46,6,TOTAL,25666000
2017,DEC,STATE,50,6,TOTAL,12617000
2017,DEC,STATE,55,6,TOTAL,292061000
2017,FEB,STATE,6,6,TOTAL,192069000
2017,FEB,STATE,16,6,TOTAL,68261000
2017,FEB,STATE,17,6,TOTAL,6032000
2017,FEB,STATE,19,6,TOTAL,20307000
2017,FEB,STATE,27,6,TOTAL,54529000
2017,FEB,STATE,34,6,TOTAL,4040000
2017,FEB,STATE,35,6,TOTAL,59972000
2017,FEB,STATE,36,6,TOTAL,65159000
2017,FEB,STATE,39,6,TOTAL,17247000
2017,FEB,STATE,41,6,TOTAL,15596000
2017,FEB,STATE,,6,TOTAL,137337000
2017,FEB,STATE,42,6,TOTAL,30026000
2017,FEB,STATE,46,6,TOTAL,21493000
2017,FEB,STATE,50,6,TOTAL,11122000
2017,FEB,STATE,55,6,TOTAL,255163000
2017,JAN,STATE,6,6,TOTAL,210970000
2017,JAN,STATE,16,6,TOTAL,82473000
2017,JAN,STATE,17,6,TOTAL,6178000
2017,JAN,STATE,19,6,TOTAL,23688000
2017,JAN,STATE,27,6,TOTAL,58621000
2017,JAN,STATE,34,6,TOTAL,4469000
2017,JAN,STATE,35,6,TOTAL,67438000
2017,JAN,STATE,36,6,TOTAL,69780000
2017,JAN,STATE,39,6,TOTAL,17792000
2017,JAN,STATE,41,6,TOTAL,17002000
2017,JAN,STATE,,6,TOTAL,153119000
2017,JAN,STATE,42,6,TOTAL,35949000
2017,JAN,STATE,46,6,TOTAL,20930000
2017,JAN,STATE,50,6,TOTAL,12250000
2017,JAN,STATE,55,6,TOTAL,280285000
2017,JUL,STATE,6,6,TOTAL,213047000
2017,JUL,STATE,16,6,TOTAL,74554000
2017,JUL,STATE,17,6,TOTAL,6638000
2017,JUL,STATE,19,6,TOTAL,23532000
2017,JUL,STATE,27,6,TOTAL,60027000
2017,JUL,STATE,34,6,TOTAL,4662000
2017,JUL,STATE,35,6,TOTAL,63463000
2017,JUL,STATE,36,6,TOTAL,64367000
2017,JUL,STATE,39,6,TOTAL,17908000
2017,JUL,STATE,41,6,TOTAL,17542000
2017,JUL,STATE,,6,TOTAL,151822000
2017,JUL,STATE,42,6,TOTAL,33355000
2017,JUL,STATE,46,6,TOTAL,22471000
2017,JUL,STATE,50,6,TOTAL,11598000
2017,JUL,STATE,55,6,TOTAL,287016000
2017,JUN,STATE,6,6,TOTAL,207177000
2017,JUN,STATE,16,6,TOTAL,82758000
2017,JUN,STATE,17,6,TOTAL,6958000
2017,JUN,STATE,19,6,TOTAL,19557000
2017,JUN,STATE,27,6,TOTAL,60422000
2017,JUN,STATE,34,6,TOTAL,4919000
2017,JUN,STATE,35,6,TOTAL,63913000
2017,JUN,STATE,36,6,TOTAL,65009000
2017,JUN,STATE,39,6,TOTAL,17338000
2017,JUN,STATE,41,6,TOTAL,17211000
2017,JUN,STATE,,6,TOTAL,150868000
2017,JUN,STATE,42,6,TOTAL,34190000
2017,JUN,STATE,46,6,TOTAL,23658000
2017,JUN,STATE,50,6,TOTAL,11747000
2017,JUN,STATE,55,6,TOTAL,278281000
2017,MAR,STATE,6,6,TOTAL,216777000
2017,MAR,STATE,16,6,TOTAL,83127000
2017,MAR,STATE,17,6,TOTAL,6876000
2017,MAR,STATE,19,6,TOTAL,20001000
2017,MAR,STATE,27,6,TOTAL,61760000
2017,MAR,STATE,34,6,TOTAL,5414000
2017,MAR,STATE,35,6,TOTAL,66916000
2017,MAR,STATE,36,6,TOTAL,65478000
2017,MAR,STATE,39,6,TOTAL,19790000
2017,MAR,STATE,41,6,TOTAL,17344000
2017,MAR,STATE,,6,TOTAL,149761000
2017,MAR,STATE,42,6,TOTAL,34158000
2017,MAR,STATE,46,6,TOTAL,24700000
2017,MAR,STATE,50,6,TOTAL,12169000
2017,MAR,STATE,55,6,TOTAL,285534000
2017,MAY,STATE,6,6,TOTAL,219599000
2017,MAY,STATE,16,6,TOTAL,79063000
2017,MAY,STATE,17,6,TOTAL,6877000
2017,MAY,STATE,19,6,TOTAL,21629000
2017,MAY,STATE,27,6,TOTAL,62872000
2017,MAY,STATE,34,6,TOTAL,4499000
2017,MAY,STATE,35,6,TOTAL,67175000
2017,MAY,STATE,36,6,TOTAL,67300000
2017,MAY,STATE,39,6,TOTAL,18984000
2017,MAY,STATE,41,6,TOTAL,17582000
2017,MAY,STATE,,6,TOTAL,153158000
2017,MAY,STATE,42,6,TOTAL,33412000
2017,MAY,STATE,46,6,TOTAL,24238000
2017,MAY,STATE,50,6,TOTAL,12266000
2017,MAY,STATE,55,6,TOTAL,286016000
2017,NOV,STATE,6,6,TOTAL,211090000
2017,NOV,STATE,16,6,TOTAL,76881000
2017,NOV,STATE,17,6,TOTAL,6995000
2017,NOV,STATE,19,6,TOTAL,21045000
2017,NOV,STATE,27,6,TOTAL,58382000
2017,NOV,STATE,34,6,TOTAL,4362000
